SKU ID,TranslatedTitle,brand,Is UL,ProductURL,Seller-Name,packtype,Units,Volume (ml),quantity,API Flag,CBP,CBP_Brand,Pack Size,User,Format,Benefit,API Tier,Grammage Tier,Offer Price,Rating,Number of Reviews,Hygiene benefit,Refill,Value,Discount %,Purchase Date
10897834,Feira White Sakura Shower Cream 1000ml,feira,0,https://www.jd.id/product/feira-white-sakura-shower-cream-1000ml_10897834/101878946.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,1000,4,1,Whitening / Colour Management,Whitening / Colour Management|feira,Single,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,56,5,1,,,224,8%,13/2/2018
10898134,Feira Pouch White Sakura Shower Cream 450ml,feira,0,https://www.jd.id/product/feira-white-sakura-shower-cream-pouch-450ml_10898134/101879582.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,6,1,Whitening / Colour Management,Whitening / Colour Management|feira,Single,NA,Shower Gel,NA,Tire 2,300 - 500 ML,30,NA,5,,Refill,180,5%,18/6/2018
10898144,Feira Pouch White Rose Shower Cream 450ml,feira,0,https://www.jd.id/product/feira-white-rose-shower-cream-pouch-450ml_10898144/101879596.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,5,1,Whitening / Colour Management,Whitening / Colour Management|feira,Single,NA,Shower Gel,NA,Tire 2,300 - 500 ML,30,NA,5,,Refill,150,10%,16/8/2018
10941347,Korea Bright Glow Glow Body Wash 400ml Pouch,koreaglow,1,https://www.jd.id/product/korea-glow-body-wash-bright-glow-pouch-400ml_10941347/102018353.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,1,1,Whitening / Colour Management,Whitening / Colour Management|koreaglow,Single,NA,Shower Gel,Japan / Korea,Tire 2,300 - 500 ML,23,5,265,,Refill,23,15%,15/4/2019
10941407,Korea Fresh Glow Glow Body Wash 450ml Pouch,koreaglow,1,https://www.jd.id/product/korea-glow-body-wash-fresh-glow-pouch-450ml_10941407/102018539.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,2,1,Whitening / Colour Management,Whitening / Colour Management|koreaglow,Single,NA,Shower Gel,Japan / Korea,Tire 2,300 - 500 ML,23,5,269,,Refill,46,10%,7/9/2019
10941582,Ax Body Wash Black Bottle 180ml,axe,0,https://www.jd.id/product/axe-body-wash-black-bottle-180ml_10941582/102019262.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,180,4,1,Fragrance,Fragrance|axe,Single,NA,Shower Gel,NA,Tire 1,150 - 200 ML,12.5,5,90,,,50,15%,9/2/2018
10941585,Ax Dark Temptation Body Wash 450ml Pouch,axe,0,https://www.jd.id/product/axe-body-wash-dark-temptation-pouch-450ml_10941585/102019269.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,7,1,Fragrance,Fragrance|axe,Single,NA,Shower Gel,NA,Tire 1,500 - 1000 ML,25,5,101,Deep Cleanse,Refill,175,7%,15/8/2018
10941590,Ax Body Wash 450ml Black Pouch,axe,0,https://www.jd.id/product/axe-body-wash-black-pouch-450ml_10941590/102019279.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,8,1,Fragrance,Fragrance|axe,Single,NA,Shower Gel,NA,Tire 1,500 - 1000 ML,25,5,79,,Refill,200,9%,12/12/2019
11151379,Lifebuoy Body Wash Refill 450ml Matcha,lifebuoy,1,https://www.jd.id/product/lifebuoy-body-wash-matcha-refill-450ml_11151379/102574807.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,2,1,Hygiene / Protection,Hygiene / Protection|lifebuoy,Single,NA,Shower Gel,Muslim,Tire 1,300 - 500 ML,25,5,708,Deep Cleanse,Refill,50,8%,1/3/2018
11161757,Citra Body Wash Fresh White Aloe Vera Scrub 220ml,citra,1,https://www.jd.id/product/citra-body-wash-lulur-fresh-white-aloe-vera-220ml_11161757/102601972.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,220,4,1,Whitening / Colour Management,Whitening / Colour Management|citra,Single,NA,Shower Gel,Natural,Tire 2,200 - 250 ML,18,5,1,,,72,11%,14/8/2018
11162085,Lifebuoy Body Wash 300ml Matcha,lifebuoy,1,https://www.jd.id/product/lifebuoy-body-wash-matcha-300ml_11162085/102603029.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,300,10,1,Hygiene / Protection,Hygiene / Protection|lifebuoy,Single,NA,Shower Gel,Muslim,Tire 1,250 - 300 ML,18,5,30,Deep Cleanse,,180,6%,18/8/2018
11209276,Betadine Natural Defense Refreshing Body Wash Pomegranate & Moisturizing Aloe Vera 500ml bottle,betadine,0,https://www.jd.id/product/betadine-natural-defense-body-wash-refreshing-pomegranate-moisturising-aloe-vera-botol-500ml_11209276/102819604.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,500,6,1,Fresh,Fresh|betadine,Single,NA,Shower Gel,Natural,Tire 4,300 - 500 ML,61,5,111,,,366,5%,25/8/2019
11209279,Betadine Natural Defense Refreshing Body Wash Pomegranate & Moisturizing Aloe Vera 400ml Refill Pouch,betadine,0,https://www.jd.id/product/betadine-natural-defense-body-wash-refreshing-pomegranate-moisturising-aloe-vera-refill-pouch-400ml_11209279/102819607.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,9,1,Fresh,Fresh|betadine,Single,NA,Shower Gel,Natural,Tire 4,300 - 500 ML,35,5,297,,Refill,315,6%,13/6/2018
11209285,Betadine Natural Defense Manuka Honey Nourishing Body Wash & Moisturizing Aloe Vera 200ml Bottle,betadine,0,https://www.jd.id/product/betadine-natural-defense-body-wash-nourishing-manuka-honey-moisturising-aloe-vera-botol-200ml_11209285/102819637.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,200,1,1,Care & Moisturize,Care & Moisturize|betadine,Single,NA,Shower Gel,Natural,Tire 5,150 - 200 ML,25,5,35,,,25,14%,24/8/2018
11209292,Betadine Natural Defense Refreshing Body Wash Pomegranate & Moisturizing Aloe Vera 200ml Bottle,betadine,0,https://www.jd.id/product/betadine-natural-defense-body-wash-refreshing-pomegranate-moisturising-aloe-vera-botol-200ml_11209292/102819656.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,200,3,1,Fresh,Fresh|betadine,Single,NA,Shower Gel,Natural,Tire 4,150 - 200 ML,25,5,75,Deep Cleanse,,75,8%,11/8/2018
11209863,Betadine Natural Defense Manuka Honey Nourishing Body Wash & Moisturizing Aloe Vera 500ml bottle,betadine,0,https://www.jd.id/product/betadine-natural-defense-body-wash-nourishing-manuka-honey-moisturising-aloe-vera-botol-500ml_11209863/102821299.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,500,7,1,Care & Moisturize,Care & Moisturize|betadine,Single,NA,Shower Gel,Natural,Tire 5,300 - 500 ML,61,4.9,104,Deep Cleanse,,427,9%,10/4/2018
11275172,Lifebuoy Body Wash 100ml Matcha,lifebuoy,1,https://www.jd.id/product/lifebuoy-body-wash-matcha-100ml_11275172/103065151.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,100,6,1,Hygiene / Protection,Hygiene / Protection|lifebuoy,Single,NA,Shower Gel,Muslim,Tire 1,50 - 150 ML,9,5,196,Deep Cleanse,,54,7%,16/11/2019
11275196,Lifebuoy Charcoal Body Wash Refill 450ml,lifebuoy,1,https://www.jd.id/product/lifebuoy-body-wash-charcoal-refill-450ml_11275196/103065225.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,7,1,Hygiene / Protection,Hygiene / Protection|lifebuoy,Single,NA,Shower Gel,Muslim,Tire 1,300 - 500 ML,25,5,550,Deep Cleanse,Refill,175,7%,17/3/2018
11317295,Scrub image Pearly White Pearl Body Wash 220ml Bottle,citra,1,https://www.jd.id/product/citra-lulur-pearly-white-pearl-body-wash-bottle-220ml_11317295/103219038.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,220,9,1,Whitening / Colour Management,Whitening / Colour Management|citra,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,15,5,21,,,135,7%,14/3/2018
11317298,White Bengkoang image Natural Scrub Body Wash 220ml Bottle,citra,1,https://www.jd.id/product/citra-lulur-natural-white-bengkoang-body-wash-bottle-220ml_11317298/103219041.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,220,1,1,Whitening / Colour Management,Whitening / Colour Management|citra,Single,NA,Shower Gel,Natural,Tire 2,200 - 250 ML,15,5,30,,,15,12%,13/10/2018
11317299,Citra Body Scrub Body Wash Fresh White 220ml,citra,1,https://www.jd.id/product/citra-body-wash-lulur-fresh-white-220ml_11317299/103219042.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,220,4,1,Whitening / Colour Management,Whitening / Colour Management|citra,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,15,5,20,,,60,9%,9/11/2018
11471450,Suave Body Wash Mango Mandarin Essentials 443Ml,suave,1,https://www.jd.id/product/suave-body-wash-essentials-mango-mandarin-443ml_11471450/103547436.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,443,8,1,Fresh,Fresh|suave,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,35,5,2,,,280,6%,17/2/2019
11471468,Suave Body Wash Wild Cherry Blossom Essentials 443Ml,suave,1,https://www.jd.id/product/suave-body-wash-essentials-wild-cherry-blossom-443ml_11471468/103547464.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,443,10,1,Fresh,Fresh|suave,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,35,5,1,,,350,14%,24/9/2018
11471472,Essentials Suave Tropical Coconut Body Wash 443Ml,suave,1,https://www.jd.id/product/suave-body-wash-essentials-tropical-coconut-443ml_11471472/103547470.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,443,2,1,Fresh,Fresh|suave,Single,NA,Shower Gel,Natural,Tire 3,300 - 500 ML,35,5,2,Muslim,,70,9%,6/10/2018
11471474,Suave Body Wash Essentials Sweet Pea & Violet 443Ml,suave,1,https://www.jd.id/product/suave-body-wash-essentials-sweet-pea-violet-443ml_11471474/103547472.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,443,6,1,Fresh,Fresh|suave,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,35,5,2,Muslim,,210,10%,25/8/2019
11522956,Lifebuoy Body Wash 300ml Bottle Musk Kasturi,lifebuoy,1,https://www.jd.id/product/lifebuoy-body-wash-kasturi-musk-botol-300ml_11522956/103637143.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,300,7,1,Hygiene / Protection,Hygiene / Protection|lifebuoy,Single,NA,Shower Gel,Muslim,Tire 1,250 - 300 ML,23.5,5,26,Muslim,,164.5,10%,19/10/2018
11522984,Lifebuoy Body Wash Refill 450ml Musk Kasturi,lifebuoy,1,https://www.jd.id/product/lifebuoy-body-wash-kasturi-musk-refill-450ml_11522984/103637197.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,9,1,Hygiene / Protection,Hygiene / Protection|lifebuoy,Single,NA,Shower Gel,Muslim,Tire 1,300 - 500 ML,25,5,34,Muslim,Refill,225,5%,21/8/2019
11832386,Dettol Fresh Body Wash Pump 950ml,dettol,0,https://www.jd.id/product/dettol-body-wash-fresh-pump-950ml_11832386/104100352.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,950,2,1,Hygiene / Protection,Hygiene / Protection|dettol,Single,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,63.5,5,350,Fresh,,127,8%,3/12/2018
11832425,Lasting Dettol Fresh Body Wash Pump 950ml,dettol,0,https://www.jd.id/product/dettol-body-wash-lasting-fresh-pump-950ml_11832425/104100396.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,950,8,1,Hygiene / Protection,Hygiene / Protection|dettol,Single,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,63.5,5,424,Fresh,,508,11%,22/4/2018
11832432,Dettol Cool Body Wash Pump 950ml,dettol,0,https://www.jd.id/product/dettol-body-wash-cool-pump-950ml_11832432/104100404.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,950,5,1,Hygiene / Protection,Hygiene / Protection|dettol,Single,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,63.5,5,352,Fresh,,317.5,15%,22/1/2018
11983593,Nature Republic Peeling Skin Smoothing Body Mist 250ml Cotton,naturerepublic,0,https://www.jd.id/product/nature-republic-skin-smoothing-body-peeling-mist-cotton-250ml_11983593/104404113.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,250,10,1,Care & Moisturize,Care & Moisturize|naturerepublic,Single,NA,Shower Gel,Natural,Tire 5,200 - 250 ML,124.2,5,1,,,1242,12%,11/4/2018
11992117,Nature Republic Love Me Bubble Bath & Shower Gel 400ml-Bergamot Citrus,naturerepublic,0,https://www.jd.id/product/nature-republic-love-me-bubble-bath-shower-gel-bergamot-citrus-400ml_11992117/104416812.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,1,1,Care & Moisturize,Care & Moisturize|naturerepublic,Single,NA,Shower Gel,Natural,Tire 5,300 - 500 ML,142.2,NA,5,,,142.2,12%,2/12/2018
11992124,Nature Republic Love Me Bubble Bath & Shower Gel 400ml Baby-Cotton,naturerepublic,0,https://www.jd.id/product/nature-republic-love-me-bubble-bath-shower-gel-cotton-baby-400ml_11992124/104416820.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,10,1,Care & Moisturize,Care & Moisturize|naturerepublic,Single,Baby ,Shower Gel,Natural,Tire 5,300 - 500 ML,158,5,1,,,1580,7%,11/10/2018
11992799,Nature Republic Love Me Bubble-Cotton Baby Body Lotion 400ml,naturerepublic,0,https://www.jd.id/product/nature-republic-love-me-bubble-body-lotion-cotton-baby-400ml_11992799/104419022.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,1,1,,|naturerepublic,Single,Baby ,Shower Gel,Natural,Tire 5,300 - 500 ML,158,NA,5,,,158,10%,12/8/2018
11992809,Nature Republic Love Me Bubble-Floral Bouquet Body Lotion 400ml,naturerepublic,0,https://www.jd.id/product/nature-republic-love-me-bubble-body-lotion-floral-bouquet-400ml_11992809/104419034.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,4,1,,|naturerepublic,Single,NA,Shower Gel,Natural,Tire 5,300 - 500 ML,158,NA,5,,,632,14%,2/4/2018
12701609,Deeply Nourishing Body Wash Dove Family Pack,dove,1,https://www.jd.id/product/dove-body-wash-deeply-nourishing-family-pack_12701609/106356658.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Bundle,Milliliter,475,6,1,Care & Moisturize,Care & Moisturize|dove,Bundle,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,116,5,1,,,696,15%,17/6/2019
12767618,Luminous Palmolive Shower Oil 400 Ml Rejunevating,palmolive,0,https://www.jd.id/product/palmolive-shower-luminous-oil-rejunevating-400-ml_12767618/106607541.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,45,NA,5,,,45,5%,12/12/2019
12767619,Luminous Palmolive Shower Oil 400 Ml Invogorating,palmolive,0,https://www.jd.id/product/palmolive-shower-luminous-oil-invogorating-400-ml_12767619/106607542.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,10,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,45,NA,5,,,450,15%,24/9/2019
13096732,Laneige Perfumed Bath & Shower Gel - 200ml Fresh Watery,laneige,0,https://www.jd.id/product/laneige-perfumed-bath-shower-gel-watery-fresh-200ml_13096732/107482257.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,200,2,1,Fragrance,Fragrance|laneige,Single,NA,Shower Gel,NA,Tire 5,150 - 200 ML,200,NA,5,,,400,13%,14/8/2018
13096734,Laneige Perfumed Bath & Shower Gel - 200ml Sweet Floral,laneige,0,https://www.jd.id/product/laneige-perfumed-bath-shower-gel-sweet-floral-200ml_13096734/107482264.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,200,8,1,Fragrance,Fragrance|laneige,Single,NA,Shower Gel,NA,Tire 5,150 - 200 ML,160,5,1,,,1280,8%,6/5/2018
13287836,Biore Body Foam Sparkling Orange Rose Bottle 250ml,biore,0,https://www.jd.id/product/biore-body-foam-sparkling-orange-rose-botol-250ml_13287836/108009716.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,250,9,1,Fragrance,Fragrance|biore,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,19,NA,5,,,171,9%,19/10/2019
13287839,Biore Body Foam Sparkling Orange Rose Pouch 450ml,biore,0,https://www.jd.id/product/biore-body-foam-sparkling-orange-rose-pouch-450ml_13287839/108009721.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,2,1,Fragrance,Fragrance|biore,Single,NA,Shower Gel,NA,Tire 2,300 - 500 ML,23,5,13,,Refill,46,5%,12/10/2019
13367752,Lux Body Wash 250ml Bottle Musk Sandalwood,lux,1,https://www.jd.id/product/lux-body-wash-sandalwood-musk-bottle-250ml_13367752/108190169.html?addOrigin=epi_camp_3439-110001&utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,250,4,1,Fragrance,Fragrance|lux,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,22,5,23,,,88,14%,19/12/2019
13367757,Lux Body Wash 450ml Sandalwood Musk Reff,lux,1,https://www.jd.id/product/lux-body-wash-sandalwood-musk-reff-450ml_13367757/108190175.html?addOrigin=epi_camp_3439-110001&utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,8,1,Fragrance,Fragrance|lux,Single,NA,Shower Gel,NA,Tire 2,300 - 500 ML,26,3.6,126,,,208,11%,23/4/2019
13516661,Lux Special Bundle Pack 450ml and 250ml By Maudy Ayunda - Free Shower Puff (Random Variant),lux,1,https://www.jd.id/product/lux-special-bundle-pack-450ml-250ml-by-maudy-ayunda-free-shower-puff-random-variant_13516661/108565616.html?addOrigin=epi_camp_3439-110001&utm_source=shopalyst&utm_medium=affiliate,JD.id,Bundle,Milliliter,350,7,1,Fragrance,Fragrance|lux,Bundle,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,45,5,17,,,315,10%,22/12/2018
13517920,Lux Special Bundle Pack 250ml By Maudy Ayunda - Free Shower Cap,lux,1,https://www.jd.id/product/lux-special-bundle-pack-250ml-by-maudy-ayunda-free-shower-cap_13517920/108567498.html?addOrigin=epi_camp_3439-110001&utm_source=shopalyst&utm_medium=affiliate,JD.id,Bundle,Milliliter,250,1,1,Fragrance,Fragrance|lux,Bundle,NA,Shower Gel,NA,Tire 2,200 - 250 ML,41,5,5,,,41,6%,9/9/2018
13570101,Pears Pure & Gentle Body Wash 250ml Original,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-original-250ml_13570101/108728070.html,NA,Single,Milliliter,250,6,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,NA,Tire 4,200 - 250 ML,36,NA,5,,,216,10%,24/4/2019
13570134,Pears Pure & Gentle Body Wash With Lemon Flower Extracts 750ml,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-with-lemon-flower-extracts-750ml_13570134/108728191.html,NA,Single,Milliliter,750,1,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,Natural,Tire 4,500 - 1000 ML,85,NA,5,,,85,7%,15/9/2019
13570307,Pears Pure & Gentle Body Wash 750ml Original,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-original-750ml_13570307/108728367.html,NA,Single,Milliliter,750,2,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,NA,Tire 4,500 - 1000 ML,85,NA,5,,,170,6%,19/6/2019
13570322,Pears Pure & Gentle Body Wash With Lemon Flower Extracts 250ml,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-with-lemon-flower-extracts-250ml_13570322/108728437.html,NA,Single,Milliliter,250,4,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,Natural,Tire 4,200 - 250 ML,36,NA,5,,,144,5%,6/10/2018
13570344,Pears Pure & Gentle Body Wash With Lemon Flower Extracts 500ml,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-with-lemon-flower-extracts-500ml_13570344/108728479.html,NA,Single,Milliliter,500,7,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,Natural,Tire 4,300 - 500 ML,65,NA,5,,,455,5%,22/7/2018
13570697,Pears Pure & Gentle Body Wash With Mint Extracts 250ml,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-with-mint-extracts-250ml_13570697/108730627.html,NA,Single,Milliliter,250,3,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,NA,Tire 4,200 - 250 ML,36,NA,5,,,108,13%,2/4/2019
13570707,Pears Pure & Gentle Body Wash With Mint Extracts 750ml,pears,1,https://www.jd.id/product/pears-body-wash-pure-&-gentle-with-mint-extracts-750ml_13570707/108730687.html,NA,Single,Milliliter,750,6,1,Care & Moisturize,Care & Moisturize|pears,Single,NA,Shower Gel,NA,Tire 4,500 - 1000 ML,85,NA,5,,,510,15%,5/10/2018
13639182,LOVE BEAUTY & THE PLANET Murumuru Butter Body Wash & Rose 400ml,lovebeautyplanet,1,https://www.jd.id/product/love-beauty-&-planet-body-wash-murumuru-butter-&-rose-400ml_13639182/108927620.html,NA,Single,Milliliter,400,2,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Single,NA,Shower Gel,NA,Tire 4,300 - 500 ML,42.5,NA,5,,,85,14%,10/11/2019
13639406,LOVE BEAUTY & THE PLANET Body Wash Tea Tree Oil & Vetiver 400ml,lovebeautyplanet,1,https://www.jd.id/product/love-beauty-&-planet-body-wash-tea-tree-oil-&-vetiver-400ml_13639406/108930541.html,NA,Single,Milliliter,400,5,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Single,NA,Shower Gel,NA,Tire 4,300 - 500 ML,42.5,NA,5,,,212.5,15%,16/4/2019
13639419,Love Planet Beauty & Body Wash Coconut Oil & Ylang Ylang 400ml,lovebeautyplanet,1,https://www.jd.id/product/love-beauty-planet-body-wash-coconut-oil-ylang-ylang-400ml_13639419/108930571.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,10,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Single,NA,Shower Gel,Natural,Tire 4,300 - 500 ML,42.5,5,6,,,425,7%,23/6/2018
13639428,LOVE BEAUTY & THE PLANET Body Wash Coconut Water & Mimosa Flower 400ml,lovebeautyplanet,1,https://www.jd.id/product/love-beauty-&-planet-body-wash-coconut-water-&-mimosa-flower-400ml_13639428/108930607.html,NA,Single,Milliliter,400,10,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Single,NA,Shower Gel,Natural,Tire 4,300 - 500 ML,42.5,NA,5,,,425,7%,13/10/2019
13665521,Payday Package 4 (9pcs),palmolive,0,https://www.jd.id/product/paket-payday-4-9pcs_13665521/109024976.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Bundle,Milliliter,30,6,0,Fragrance,Fragrance|palmolive,Bundle,NA,NA,NA,Tire 5,NA,199,NA,5,,,1194,5%,14/11/2019
13875579,Vitalis Beauty Pouch Soft Body Wash 450ml,Vitalis,0,https://www.jd.id/product/vitalis-body-wash-soft-beauty-pouch-450ml_13875579/109710946.html,NA,Single,Milliliter,450,2,1,Fragrance,Fragrance|Vitalis,Single,NA,Shower Gel,NA,Tire 1,500 - 1000 ML,21,NA,5,,Refill,42,5%,10/12/2018
13875597,Vitalis Dazzle Pouch Fresh Body Wash 450ml,Vitalis,0,https://www.jd.id/product/vitalis-body-wash-fresh-dazzle-pouch-450ml_13875597/109711004.html,NA,Single,Milliliter,450,5,1,Fragrance,Fragrance|Vitalis,Single,NA,Shower Gel,NA,Tire 1,300 - 500 ML,21,NA,5,,Refill,105,13%,25/8/2019
14031327,LOVE BEAUTY & PLANET Package 1 [Free Ecofriendly Straw],lovebeautyplanet,1,https://www.jd.id/product/love-beauty-&-planet-package-1-[free-ecofriendly-straw]_14031327/110131147.html,NA,Bundle,Milliliter,400,3,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Bundle,NA,Shower Gel,NA,Tire 4,500 - 1000 ML,68.5,NA,5,,,205.5,5%,11/2/2019
14031388,LOVE BEAUTY & PLANET Package 2 [Free Ecofriendly Straw],lovebeautyplanet,1,https://www.jd.id/product/love-beauty-&-planet-package-2-[free-ecofriendly-straw]_14031388/110131539.html,NA,Bundle,Milliliter,400,8,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Bundle,NA,Shower Gel,NA,Tire 4,500 - 1000 ML,68.5,NA,5,,,548,13%,3/5/2019
14031435,LOVE BEAUTY & PLANET Package 3 [Free Ecofriendly Straw],lovebeautyplanet,1,https://www.jd.id/product/love-beauty-&-planet-package-3-[free-ecofriendly-straw]_14031435/110131628.html,NA,Bundle,Milliliter,400,3,1,Care & Moisturize,Care & Moisturize|lovebeautyplanet,Bundle,NA,Shower Gel,NA,Tire 4,500 - 1000 ML,68.5,NA,5,,,205.5,14%,21/8/2018
50278277,Pee Bag - 5 Pcs (Portable Urine Bags Purinoir Travel),houseoforganix,0,https://www.jd.id/product/pee-bag-5-pcs-kantong-urin-portable-purinoir-travel_50278277/500605457.html?utm_source=shopalyst&utm_medium=affiliate,House Of Organix,Single,Milliliter,500,8,1,0,0|houseoforganix,Single,NA,NA,NA,Tire 1,More then 1000 ML,36,5,12,,,288,11%,1/3/2019
50278281,Pee Bag - 1 Pcs (Portable Urine Bags Purinoir Travel),houseoforganix,0,https://www.jd.id/product/pee-bag-1-pcs-kantong-urin-portable-purinoir-travel_50278281/500605481.html?utm_source=shopalyst&utm_medium=affiliate,House Of Organix,Single,Milliliter,500,2,1,0,0|houseoforganix,Single,NA,NA,NA,Tire 1,300 - 500 ML,7.8,5,11,,,15.6,7%,13/2/2018
50461325,Herborist Olive Body Wash - 250ml Green,bestshopchoice,0,https://www.jd.id/product/herborist-body-wash-zaitun-250ml-green_50461325/501022719.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,250,10,1,Care & Moisturize,Care & Moisturize|bestshopchoice,Single,NA,Shower Gel,Natural,Tire 2,200 - 250 ML,24.2,5,8,,,242,5%,4/12/2018
50499344,Polkadope Charcoal Activated Teeth Whitening Powder Pouch - 200gr,polkadope,0,https://www.jd.id/product/polkadope-charcoal-powder-activated-teeth-whitening-pouch-200gr_50499344/501096132.html?utm_source=shopalyst&utm_medium=affiliate, Lattepuccino,Single,Gram,200,4,1,,|polkadope,Single,NA,NA,NA,Tire 3,150 - 200 ML,14.8,4.9,211,,,59.2,15%,9/9/2019
